;key;u;v;osmid;oneway;lanes;name;highway;maxspeed;length;service;junction;Am_cycl;Am_Direct;Am_cycl_2;Am_Dir_2;DWV_ALLE;DWV_PW;DWV_LI;DWV_LW;DWV_LZ;pour100_GW;grade;HV_DWV;C_GR;B_GW;C_HV_DWV;C_IC_DWV;C_RA_DWV;TC_DWV;PD_DWV;avg_spd;tt_s;TC_noGR;PD_noGR;geometry
5454;5454;5282781124;567532116;25073152;False;1;Chemin du Stade;residential;30.0;29.134;;;Contresens;u to v;;;53.0;48.0;4.0;1.0;0.0;;0.1411;9.43;1.1350084;0.0;0.2;0.9;;4.254812570000001;342.499;15;6.992159999999999;1.1;32.047;LINESTRING (316679.94886276126 5154092.712478971, 316665.14597100206 5154067.603807525)
5455;5455;574442221;567498731;25073152;False;1;Chemin du Stade;residential;30.0;58.685;;;Contresens;u to v;;;53.0;48.0;4.0;1.0;0.0;;0.1196;9.43;0.8592064;0.0;0.2;0.9;;3.47324672;531.686;15;14.084399999999999;1.1;64.554;LINESTRING (316761.23995654646 5154211.663485607, 316735.5241693889 5154183.137093519, 316722.90320784703 5154167.192993583)
5456;5456;567532116;272832544;25073152;False;1;Chemin du Stade;residential;30.0;66.682;;;Contresens;u to v;;;53.0;48.0;4.0;1.0;0.0;;0.1321;9.43;1.0150564;0.0;0.2;0.9;;3.91448297;705.496;15;16.00368;1.1;73.35;LINESTRING (316711.8930074909 5154151.200148841, 316692.2844520003 5154118.2406503325, 316685.39027589647 5154103.5467548845, 316679.94886276126 5154092.712478971)
5457;5457;567532003;256311259;549702372;False;3;Avenue de Rhodanie;secondary;50.0;40.495;;;Piste cyclable;u to v;Bande cyclable;v to u;0.0;0.0;0.0;0.0;0.0;6.192;-0.0032;;-0.0072704;0.027;0.0;1.0;;0.95547808;39.604;15;9.718799999999998;0.966;39.118;LINESTRING (316515.33980024734 5154110.989280367, 316552.6442714555 5154094.978342783)
5458;5458;5590390900;271435774;24607249;False;1;Avenue Pierre-de-Coubertin;unclassified;30.0;2.398;;;Aucun;;;;8449.0;7963.8571428571395;426.5714285714286;45.714285714285715;12.000000000000009;3.438;0.0027;5.73;0.0067716;0.016;0.0;0.939;;0.93964793;2.405;15;0.57552;0.923;2.213;LINESTRING (316323.2804357242 5154007.945747647, 316325.41191191494 5154006.83566847)
5459;5459;5590390900;989230340;24607249;False;1;Avenue Pierre-de-Coubertin;unclassified;30.0;8.172000000000002;;;Aucun;;;;8449.0;7963.857142857141;426.57142857142884;45.714285714285744;12.000000000000009;0.613;-0.0116;5.73;-0.0224576;0.004;0.0;0.939;;0.88288352;6.587;15;1.96128;0.913;7.461;LINESTRING (316332.6673325654 5154003.034458936, 316325.41191191494 5154006.83566847)
5460;5460;256311552;256311551;24607249;False;1;Avenue Pierre-de-Coubertin;unclassified;30.0;40.006;;;Aucun;;;;8198.003;7722.002432780892;418.00009728439915;45.00001006390336;12.000000000000016;13.52;-0.0033;5.79;-0.0074844;0.049;0.0;0.937;;0.86996913;37.406;15;9.60144;0.881;35.245;LINESTRING (316465.589260087 5154019.088681163, 316460.20017683896 5154013.035193075, 316453.8218112277 5154006.7670306815, 316444.6194640035 5154001.307384408, 316433.30011384643 5153996.423524137)
5461;5461;271435774;256311556;24607249;False;1;Avenue Pierre-de-Coubertin;unclassified;30.0;70.584;;;Aucun;;;;8449.0;7963.857142857142;426.5714285714285;45.71428571428574;12.000000000000009;11.849;0.0062;5.73;0.0164176;0.045;0.0;0.939;;0.93476748;77.854;15;16.94016;0.894;63.102;LINESTRING (316261.76012495137 5154042.175854599, 316275.8048340033 5154031.362216287, 316288.8496914586 5154023.526129703, 316292.637454867 5154021.5872797165, 316323.2804357242 5154007.945747647)
5462;5462;989230340;256311552;24607249;False;1;Avenue Pierre-de-Coubertin;unclassified;30.0;102.629;;;Aucun;;;;8365.333;7883.238095238098;423.714285714286;45.476190476190496;11.999999999999998;0.613;-0.0035;5.75;-0.00791;0.004;0.0;0.939;;0.91595825;91.34;15;24.630959999999998;0.927;95.137;LINESTRING (316433.30011384643 5153996.423524137, 316420.1203189745 5153993.486736212, 316401.25685505255 5153990.98924922, 316382.85037677083 5153990.902427173, 316364.6178411571 5153993.512887659, 316340.4292902618 5153998.973221238, 316332.6673325654 5154003.034458936)
5463;5463;256311551;256311259;24607249;False;1;Avenue Pierre-de-Coubertin;unclassified;30.0;104.78699999999998;;;Aucun;;;;8198.0;7722.0;418.0;45.0;12.0;7.724;0.012;5.79;0.03456;0.032;0.0;0.937;;0.992048;128.783;15;25.14887999999999;0.905;94.832;LINESTRING (316515.33980024734 5154110.989280367, 316509.76146701665 5154099.447520225, 316483.4844241646 5154046.383068416, 316473.83966141765 5154028.858953027, 316465.589260087 5154019.088681163)
5464;5464;256311259;256311551;24607249;False;1;Avenue Pierre-de-Coubertin;unclassified;30.0;104.787;;;Bande cyclable;v to u;;;8198.0;7722.0;418.0;45.0;12.0;7.724;-0.012;5.79;-0.02304;0.032;0.0;0.827;;0.741648;75.342;15;25.14888;0.772;80.896;LINESTRING (316465.589260087 5154019.088681163, 316473.83966141765 5154028.858953027, 316483.4844241646 5154046.383068416, 316509.76146701665 5154099.447520225, 316515.33980024734 5154110.989280367)
5465;5465;256311259;567523409;[982185524, 549702374];False;3;Avenue de Rhodanie;secondary;50.0;55.861999999999995;;;Piste cyclable;u to v;Bande cyclable;v to u;0.0;0.0;0.0;0.0;0.0;7.165;-0.0027;;-0.0061884;0.031;0.0;1.0;;0.95405793;55.248;15;13.406879999999997;0.963;53.795;LINESTRING (316463.9519806083 5154133.243898057, 316490.96770060324 5154121.525955499, 316503.1685764729 5154116.240473584, 316515.33980024734 5154110.989280367)
5466;5466;567523409;256311259;[982185524, 549702374];False;3;Avenue de Rhodanie;secondary;50.0;55.862;;;Aucun;;;;8198.0;7722.0;418.0;45.0;12.0;7.165;0.0027;5.79;0.0067716;0.031;0.0;1.365404199392374;;1.35064793;80.665;15;13.40688;1.334;74.52;LINESTRING (316515.33980024734 5154110.989280367, 316503.1685764729 5154116.240473584, 316490.96770060324 5154121.525955499, 316463.9519806083 5154133.243898057)
5467;5467;272832332;567532003;[549702372, 24980285];False;3;Avenue de Rhodanie;secondary;50.0;104.956;;;Piste cyclable;v to u;Bande cyclable;u to v;0.0;0.0;0.0;0.0;0.0;6.773;-0.0037;;-0.0083324;0.029;0.0;1.0;;0.70095673;75.883;15;25.189439999999998;0.963;101.073;LINESTRING (316552.6442714555 5154094.978342783, 316587.13178783003 5154080.25409806, 316639.30321460805 5154057.987965549, 316649.4975733261 5154053.875703354)
5468;5468;567523404;567523409;24693188;False;3;Avenue de Rhodanie;secondary;50.0;117.971;;;Piste cyclable;u to v;;;0.0;0.0;0.0;0.0;0.0;8.976000000000003;-0.0141;;-0.0258876;0.037;0.0;1.291;;1.19477577;138.734;15;28.313039999999997;1.228;144.868;LINESTRING (316463.9519806083 5154133.243898057, 316402.321836062 5154159.779929417, 316387.20967289107 5154165.265136797, 316370.8130152583 5154170.16654616, 316353.46717062657 5154174.907731293)
5469;5469;268426423;256311556;109743052;False;2;Avenue Pierre-de-Coubertin;unclassified;30.0;43.384;;;Aucun;;;;9873.571;9225.57142857143;574.7142857142856;57.42857142857144;15.19047619047619;11.061;-0.0053;6.56;-0.0115964;0.043;0.0;0.954;;0.88328153;39.913;15;10.41216;0.899;39.002;LINESTRING (316261.76012495137 5154042.175854599, 316229.4667785078 5154071.248744787)
5470;5470;574442142;271435773;44179336;False;1;AllAe du Bornan;unclassified;30.0;16.85;;;Aucun;;;;9093.571;8517.57142857143;509.42857142857156;52.047619047619065;13.809523809523817;20.142;0.0216;6.33;0.0705024;0.064;0.0;0.946;;1.06294752;26.37;15;4.044;0.882;14.862;LINESTRING (316223.7985202604 5153992.0138247525, 316220.0909794319 5153982.68427846, 316218.74430343683 5153976.007816807)
5471;5471;271435773;256311556;44179336;False;1;AllAe du Bornan;unclassified;30.0;63.443;;;Aucun;;;;9177.238;8598.190476190475;512.2857142857143;52.238095238095255;13.809523809523816;19.4;0.0161;6.3;0.0490084;0.062;0.0;0.946;;1.00851257;87.869;15;15.226319999999998;0.884;56.084;LINESTRING (316261.76012495137 5154042.175854599, 316239.98801492224 5154020.493721377, 316233.6646791451 5154009.97572317, 316223.7985202604 5153992.0138247525)
5472;5472;256311561;268426423;109869575;False;1;Avenue Pierre-de-Coubertin;unclassified;30.0;159.595;;;Aucun;;;;9726.619;9065.857142857138;586.9523809523805;57.809523809523775;15.428571428571425;22.323;-0.0003;6.79;-0.0007164;0.067;0.0;0.952;;0.88325553;161.829;15;38.3028;0.884;141.082;LINESTRING (316229.4667785078 5154071.248744787, 316199.90092629316 5154097.592118237, 316184.39859993197 5154105.147142001, 316167.0374279869 5154110.145115541, 316139.36156853056 5154110.7297806535, 316112.0986703721 5154105.952616324, 316082.6428616763 5154102.031813541)
5473;5473;256311567;5596089435;24544892;False;1;Route de Vidy;unclassified;30.0;76.874;;;Aucun;;;;7993.333;7320.428571428569;611.9047619047615;47.71428571428569;13.238095238095228;28.13;-0.0213;8.42;-0.0329724;0.076;0.2;0.935;;0.98747673;80.333;15;18.449759999999998;1.026;78.873;LINESTRING (316098.4052436688 5154218.038964442, 316098.3150786734 5154221.389257889, 316096.05064730346 5154230.755574145, 316088.5719733358 5154247.664936654, 316074.0040823114 5154265.490346166, 316057.0615964867 5154280.207214426)
5474;5474;5596089435;256311561;24544892;False;1;Route de Vidy;unclassified;30.0;118.293;;;Aucun;;;;8737.762;8045.761904761904;624.1904761904764;53.0952380952381;14.52380952380953;25.616;-0.0168;7.92;-0.0290304;0.072;0.0;0.942;;0.80474208;100.667;15;28.39032;0.841;99.484;LINESTRING (316082.6428616763 5154102.031813541, 316081.0900195611 5154112.077165282, 316080.5586382741 5154121.880178404, 316080.3296975653 5154131.529424888, 316081.335393033 5154141.130041694, 316098.07203708147 5154207.828480366, 316098.4052436688 5154218.038964442)
5475;5475;266194853;256311567;37736337;False;1;Route de Vidy;unclassified;30.0;180.136;;;Aucun;;;;5114.619;4678.142857142859;399.952380952381;28.428571428571438;8.0952380952381;68.908;-0.0023;8.53;-0.0053084;0.097;0.2;0.917;;1.00716393;212.2;15;43.232639999999996;1.015;182.838;LINESTRING (316057.0615964867 5154280.207214426, 316026.52360066056 5154300.019426914, 315984.98703767115 5154315.63969321, 315932.73409442615 5154329.784416902, 315888.00383979897 5154339.085396642)
5476;5476;256311567;561528250;34591492;False;1;;pedestrian;;12.931999999999999;;;Piste cyclable;v to u;;;0.0;0.0;0.0;0.0;0.0;35.97;-0.0628;;0.0070336;0.083;0.0;0.75;;0.76104928;18.493;15;3.103679999999999;0.667;8.626;LINESTRING (316065.2720863874 5154290.167230275, 316061.33394732454 5154286.138588233, 316057.0615964867 5154280.207214426)
5477;5477;563294455;561528250;[34591490, 34591491, 34591492];False;1;;pedestrian;;40.146;;;Piste cyclable;v to u;;;0.0;0.0;0.0;0.0;0.0;6.606;-0.0096;;-0.0193536;0.029;0.0;0.75;;0.67562272;26.376;15;9.63504;0.702;28.182;LINESTRING (316065.2720863874 5154290.167230275, 316066.08706786175 5154298.038696026, 316079.33847881854 5154322.80391338, 316081.4585119683 5154326.376215853)
5478;5478;270247393;266194853;109869562;False;1;Route de Vidy;unclassified;30.0;48.24;;;Aucun;;;;288.128;259.1139507859078;29.01335696405135;1.000403572987904;0.00015622180177;23.973;0.0273;10.42;0.0953316;0.07;0.2;0.901;;1.27790393;93.441;15;11.5776;1.031;49.735;LINESTRING (315888.00383979897 5154339.085396642, 315841.1100092643 5154350.954864938)
5479;5479;270245407;270247393;109869562;False;1;Route de Vidy;unclassified;30.0;87.11699999999999;;;Aucun;;;;288.0;259.0;29.0;1.0;0.0;23.973;0.0204;0.0;0.0656064;0.07;0.0;0.901;;1.19903072;146.792;15;20.908079999999995;0.831;72.394;LINESTRING (315841.1100092643 5154350.954864938, 315799.1340024973 5154369.014303515, 315778.83136522234 5154379.49687618, 315769.27074949455 5154384.469978817, 315762.8279143219 5154389.214749145)
5480;5480;271432876;264922960;24869018;False;1;Route de Vidy;unclassified;30.0;20.05;;;Aucun;;;;1106.238;989.7619047619041;113.19047619047615;3.047619047619047;0.809523809523809;25.276;0.0061;0.0;0.0161284;0.072;0.0;0.902;;1.07003857;25.885;15;4.811999999999999;0.83;16.642;LINESTRING (315631.14787402307 5154491.415567222, 315613.441712938 5154500.9188120235)
5481;5481;8707840894;256311582;24869018;False;1;Route de Vidy;unclassified;30.0;26.245;;;Aucun;;;;1030.714;915.9999999999994;111.71428571428567;2.714285714285714;0.857142857142857;29.388;-0.0054;0.0;-0.0117936;0.077;0.0;0.902;;0.99682172;28.896;15;6.2988;0.813;21.337;LINESTRING (315497.08677219413 5154484.1229450125, 315505.74198371515 5154490.765600606, 315514.47998892935 5154503.400238521)
5482;5482;8725641824;264922960;24869018;False;1;Route de Vidy;unclassified;30.0;70.406;;;Aucun;;;;1078.81;965.095238095238;110.42857142857143;3.047619047619047;0.80952380952381;25.776;0.0052;0.0;0.0135616;0.073;0.0;0.902;;1.06258368;89.627;15;16.89744;0.829;58.367;LINESTRING (315631.14787402307 5154491.415567222, 315655.97870996065 5154477.124467028, 315687.8010592341 5154449.8864853745)
5483;5483;271432876;8707840894;24869018;False;1;Route de Vidy;unclassified;30.0;120.12700000000001;;;Aucun;;;;1017.0;903.6666666666669;110.33333333333334;2.714285714285714;0.857142857142857;25.247;-0.0096;0.0;-0.0193536;0.072;0.0;0.902;;0.892;105.0;15;28.83048;0.811;97.423;LINESTRING (315514.47998892935 5154503.400238521, 315522.9206179475 5154515.5990895955, 315528.85059541086 5154522.502773063, 315537.010073779 5154528.24861232, 315542.3781066127 5154530.820922277, 315552.3899504896 5154532.60668527, 315566.8920528118 5154531.086020987, 315577.2463775398 5154526.978113602, 315613.441712938 5154500.9188120235)
5484;5484;8707840902;256311582;[37626689, 37626690, 549375051];False;1;Route de Vidy;unclassified;30.0;257.091;;;Aucun;;;;1586.857;1381.4285714285716;189.57142857142864;12.619047619047622;3.809523809523811;15.156;0.0011;0.0;0.0026884;0.053;0.0;0.904;;1.05757657;302.339;15;61.70184;0.851;218.784;LINESTRING (315497.08677219413 5154484.1229450125, 315489.8725259262 5154481.684796554, 315482.987914903 5154480.993807528, 315477.6063478687 5154481.00215022, 315470.8304174583 5154482.365342228, 315464.6334298331 5154485.846223803, 315421.19995694276 5154514.963137269, 315386.5524593318 5154538.129321383, 315360.6565579034 5154552.965654798, 315332.9764748642 5154570.214302151, 315306.8474259197 5154584.44631005, 315284.13026753615 5154595.760570601, 315272.7535296524 5154600.067021946)
5485;5485;8707840902;271425791;549375051;False;1;Route de Vidy;unclassified;30.0;124.256;;;Contresens;v to u;;;6137.762;5320.238095238096;722.6190476190476;72.33333333333333;22.523809523809536;22.481;0.001;0.0;0.00244;0.068;0.0;0.904;;1.041967;147.74;15;29.82144;0.836;103.878;LINESTRING (315157.49449305685 5154647.30440879, 315259.6920239135 5154605.014356351, 315272.7535296524 5154600.067021946)
5486;5486;367994957;256311590;28808392;False;1;;cycleway;;15.685;;;Aucun;;;;0.0;0.0;0.0;0.0;0.0;13.966;0.0023;0.0;0.0057316;0.051;0.0;0.922;;0.88507393;15.905;15;3.7644;0.871;13.662;LINESTRING (314825.0167724391 5154775.989337463, 314810.2002515198 5154770.726148152)
5487;5487;835836442;256311590;28808396;False;2;Route de Vidy;unclassified;30.0;11.868;;;Aucun;;;;8578.0;7520.238095238098;929.047619047619;100.38095238095242;28.523809523809533;13.966;-0.0207;0.0;-0.0325404;0.051;0.0;0.941;;1.01903833;12.165;15;2.84832;0.857;10.171;LINESTRING (314825.0167724391 5154775.989337463, 314813.49214732193 5154778.955501796)
5488;5488;415763612;367994957;69929287;False;1;;cycleway;;17.144;;;Aucun;Both;;;0.0;0.0;0.0;0.0;0.0;23.273;-0.0292;0.0;-0.0359744;0.069;0.0;0.941;;0.80093888;15.052;15;4.114559999999999;0.836;14.332;LINESTRING (314810.2002515198 5154770.726148152, 314793.31811955303 5154773.978608815)
5489;5489;897959534;897959639;31693944;False;1;Chemin de Mornex;residential;30.0;2.395;;;Aucun;;;;1220.0;1115.0;98.0;6.0;1.0;4.68;0.0525;8.61;0.23625;0.021;0.2;0.903;;1.71160625;7.542;15;0.5748;1.082;2.591;LINESTRING (318094.8893419476 5154371.969987828, 318097.04565288697 5154370.915401377)
5490;5490;897959634;595258442;31693944;False;1;Chemin de Mornex;residential;30.0;9.707;;;Aucun;;;;1220.0;1115.0;98.0;6.0;1.0;;-0.0155;8.61;-0.02759;0.0;0.2;0.903;;1.04043425;9.173;15;2.32968;1.075;10.435;LINESTRING (317950.5196375798 5154438.855921457, 317959.83976902603 5154436.051107967)
5491;5491;595258442;570302230;31693944;False;1;Chemin de Mornex;residential;30.0;15.023;;;Aucun;;;;1220.0;1115.0;98.0;6.0;1.0;;-0.0112;8.61;-0.0218624;0.0;0.2;0.903;;1.05215648;14.542;15;3.60552;1.081;16.24;LINESTRING (317936.0942584194 5154443.193332258, 317950.5196375798 5154438.855921457)
5492;5492;897959639;897959570;31693944;False;1;Chemin de Mornex;residential;30.0;23.544;;;Aucun;;;;1220.0;1115.0;98.0;6.0;1.0;0.388;0.0374;8.61;0.1457104;0.003;0.2;0.903;;1.48244492;54.457;15;5.65056;1.1;25.898;LINESTRING (318073.70577793254 5154382.37103544, 318094.8893419476 5154371.969987828)
5493;5493;330168201;897959570;31693944;False;1;Chemin de Mornex;residential;30.0;30.299;;;Aucun;;;;1220.0;1115.0;98.0;6.0;1.0;2.656;-0.0206;8.61;-0.0324656;0.013;0.2;0.903;;1.01914012;28.754;15;7.27176;1.058;32.056;LINESTRING (318073.70577793254 5154382.37103544, 318046.6433499071 5154396.151783155)
5494;5494;897959634;289087937;31693944;False;1;Chemin de Mornex;residential;30.0;30.419;;;Aucun;;;;1220.0;1115.0;98.0;6.0;1.0;;0.0165;8.61;0.05049;0.0;0.2;0.903;;1.23137825;45.385;15;7.30056;1.103;33.552;LINESTRING (317989.04810134415 5154427.265596053, 317959.83976902603 5154436.051107967)
5495;5495;256362031;897959534;31693944;False;1;Chemin de Mornex;residential;30.0;39.668;;;Aucun;;;;1220.0;1115.0;98.0;6.0;1.0;4.68;0.0609;8.61;0.2945124;0.021;0.2;0.903;;1.87219577;146.216;15;9.52032;1.082;42.921;LINESTRING (318097.04565288697 5154370.915401377, 318105.19368616026 5154366.911585159, 318134.457542808 5154357.658045191)
5496;5496;570300686;570302230;31693944;False;1;Chemin de Mornex;residential;30.0;45.537000000000006;;;Aucun;;;;1220.0;1115.0;98.0;6.0;1.0;;0.0113;8.61;0.0322276;0.0;0.2;0.903;;1.18404473;61.247;15;10.928880000000001;1.103;50.227;LINESTRING (317936.0942584194 5154443.193332258, 317930.7719170368 5154444.910388936, 317892.2666328225 5154455.988822246)
5497;5497;330168201;289087937;31693944;False;1;Chemin de Mornex;residential;30.0;65.70400000000001;;;Aucun;;;;1220.0;1115.0;98.0;6.0;1.0;11.387;-0.0283;8.61;-0.0358844;0.044;0.2;0.903;;0.98714913;66.295;15;15.76896;1.023;67.215;LINESTRING (317989.04810134415 5154427.265596053, 318028.97339068743 5154409.527970333, 318046.6433499071 5154396.151783155)
5498;5498;256362031;256362033;25874688;False;1;Chemin de Mornex;residential;30.0;77.24799999999999;;;Contresens;v to u;;;1220.0;1115.0;98.0;6.0;1.0;;-0.002;8.61;-0.00464;0.0;0.2;0.903;;1.091768;82.733;15;18.539519999999996;1.098;84.818;LINESTRING (318210.3812496051 5154368.011245147, 318195.7636819999 5154366.726448829, 318182.32460388995 5154362.7594387615, 318164.5250770869 5154357.2663728, 318159.2008782914 5154356.625575887, 318143.52980815223 5154356.818309681, 318134.457542808 5154357.658045191)
5499;5499;2936333150;2936333148;229151145;False;1;Avenue Sainte-Luce;residential;20.0;24.538;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0112;;-0.0218624;0.0;0.0;0.9;;0.84915648;18.772;15;5.889119999999999;0.878;21.544;LINESTRING (318337.418773068 5154326.418797193, 318352.2111834545 5154321.248390732, 318360.6445620238 5154318.304005005)
5500;5500;2936333148;277059607;229151145;False;1;Avenue Sainte-Luce;residential;20.0;38.956;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0067;;-0.0142844;0.0;0.0;0.9;;0.86605713;31.437;15;9.34944;0.886;34.515;LINESTRING (318300.5479021901 5154339.302747001, 318337.418773068 5154326.418797193)
5501;5501;277059607;256362033;229151145;False;1;Avenue Sainte-Luce;residential;20.0;94.387;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0199;;-0.0319196;0.0;0.0;0.9;;0.82991817;69.186;15;22.65288;0.868;81.928;LINESTRING (318210.3812496051 5154368.011245147, 318214.4264644529 5154366.710916, 318257.40221875685 5154352.864648004, 318288.7116366926 5154343.461486668, 318300.5479021901 5154339.302747001)
5502;5502;277945188;258314545;24573893;False;4;Avenue de Beaulieu;secondary;50.0;20.719;;;Aucun;;;;7663.0;6825.0;788.0;42.0;7.0;;-0.0384;10.92;-0.0331776;0.0;0.2;1.35471234001441;;1.50288352;31.679;15;4.97256;1.522;31.534;LINESTRING (317831.46026890684 5154965.248685109, 317837.8263742996 5154984.964160043)
5503;5503;564116116;258314545;186495033;False;3;Place Chauderon;primary;50.0;51.68;;;Aucun;;;;3701.0;3445.0;248.0;10.45;1.57;;-0.0039;7.03;-0.0087516;0.0;0.0;1.30774748686862;;1.28696457;64.548;15;12.403199999999998;1.299;67.132;LINESTRING (317831.46026890684 5154965.248685109, 317815.1209489665 5154966.908237447, 317810.5409514854 5154967.513198344, 317780.0268870319 5154971.590266205)
